CUSTOMER_ID,CREATION_DATE,REGIONAL_CODE,ORIGIN
"AO04357733",2018-03-20,37,"WEB"
"AO04597537",2015-07-14,30,"STORE"
"AO04696558",2015-08-22,70,"STORE"
"AO04958502",2018-10-07,48,"STORE"
"AP00344665",2005-03-04,2,"WEB"
"AP00394578",2003-08-28,13,"WEB"
"AP00402528",2006-03-18,30,"WEB"
"AP00402729",2005-09-06,30,"WEB"
"AP00405446",2002-12-24,42,"PHONE"
"AP00435736",2008-03-26,44,"WEB"
"AP00435938",2003-01-13,15,"WEB"
"AP00441170",2013-11-27,47,"WEB"
"AP00877106",2014-04-14,33,"PHONE"
"AP00885257",2001-01-03,49,"STORE"
"AP01067198",2004-04-13,59,"WEB"
"AP01078066",2002-01-30,49,"WEB"
"AP01078268",2002-10-04,49,"WEB"
"AP01100205",2010-01-24,35,"WEB"
"AP01397873",2002-04-09,24,"WEB"
"AP01398074",2003-07-20,24,"WEB"
"AP01472441",2014-03-26,1,"STORE"
"AP01723516",2014-07-24,19,"STORE"
"AP01830890",2016-08-09,19,"STORE"
"AP01982541",2014-10-24,43,"STORE"
"AP02012831",2013-11-27,3,"STORE"
"AP02073411",2011-12-30,47,"WEB"
"AP02415558",2015-04-15,1,"WEB"
"AP02462553",2015-05-06,47,"STORE"
"AP02886815",2012-12-15,20,"STORE"
"AP03350323",2013-05-05,11,"PHONE"
"AP03397117",2016-05-05,2,"STORE"
"AP03623135",2013-09-12,47,"WEB"
"AP03783139",2013-10-18,30,"STORE"
"AP03987219",2015-01-08,1,"WEB"
"AP04359455",2017-03-26,3,"STORE"
"AP04574403",2019-05-16,37,"WEB"
"AP04814409",2015-09-16,30,"PHONE"
"AP04944123",2014-10-27,36,"WEB"
"AQ00324651",2001-05-09,1,"STORE"
"AQ00343670",2003-04-19,21,"WEB"
"AQ00352023",2003-06-22,3,"WEB"
"AQ00352224",2006-09-17,3,"WEB"
"AQ00360375",2004-10-07,8,"WEB"
"AQ00404653",2003-03-04,23,"WEB"
"AQ00407169",2003-12-13,23,"WEB"
"AQ00415320",2006-11-10,64,"STORE"
"AQ00421157",2001-10-29,30,"WEB"
"AQ00429106",2012-04-28,31,"STORE"
"AQ00429308",2012-04-12,27,"WEB"
"AQ00434742",2004-08-09,50,"WEB"
"AQ00434943",2003-12-08,50,"WEB"
"AQ00440176",2002-12-23,47,"PHONE"
"AQ00487372",2011-09-28,14,"WEB"
"AQ00784838",2014-03-31,1,"WEB"
"AQ00818047",2007-01-06,7,"WEB"
"AQ00853972",2013-07-13,4,"PHONE"
"AQ01008139",2009-01-20,52,"PHONE"
"AQ01008341",2008-05-24,52,"WEB"
"AQ01019410",2004-02-02,34,"WEB"
"AQ01022127",2010-10-30,22,"WEB"
"AQ01027763",2001-04-21,4,"WEB"
"AQ01049499",2003-05-03,7,"WEB"
"AQ01049700",2013-12-24,9,"WEB"
"AQ01110280",2007-03-30,37,"PHONE"
"AQ01121551",2004-08-12,18,"WEB"
"AQ01391444",2012-03-07,35,"STORE"
"AQ01399998",2013-03-06,10,"PHONE"
"AQ01854751",2012-09-10,3,"STORE"
"AQ01954175",2012-10-16,42,"STORE"
"AQ02425432",2014-04-24,2,"WEB"
"AQ02621160",2016-08-14,62,"WEB"
"AQ02957873",2014-12-25,30,"PHONE"
"AQ03062529",2018-01-01,15,"STORE"
"AQ03079234",2013-02-07,7,"STORE"
"AQ03230684",2014-03-17,41,"WEB"
"AQ03286032",2018-03-12,15,"STORE"
"AQ03340976",2013-04-29,71,"STORE"
"AQ03528553",2013-08-18,45,"STORE"
"AQ03566994",2014-08-23,11,"STORE"
"AQ03743502",2017-09-17,64,"WEB"
"AQ03765439",2013-10-13,57,"STORE"
"AQ04000011",2016-01-06,52,"STORE"
"AQ04049522",2014-01-31,17,"WEB"
"AQ04082730",2019-01-07,1,"STORE"
"AQ04366813",2015-04-08,36,"PHONE"
"AQ04394184",2016-04-08,8,"STORE"
"AQ04493407",2015-05-11,79,"STORE"
"AQ04554390",2016-05-25,35,"STORE"
"AQ04793993",2018-08-25,64,"WEB"
"AQ05067207",2019-12-01,43,"PHONE"
"AR00339958",2001-06-13,21,"WEB"
"AR00386953",2008-12-22,16,"WEB"
"AR00403457",2003-08-27,11,"WEB"
"AR00406375",2005-01-01,23,"WEB"
"AR00414526",2003-08-13,8,"WEB"
"AR00414728",2005-07-29,57,"WEB"
"AR00433948",2008-03-27,12,"STORE"
"AR00751038",2010-01-23,30,"WEB"
"AR00770057",2010-12-22,3,"WEB"
"AR00985408",2006-04-09,62,"WEB"
"AR00993559",2009-03-31,41,"WEB"
"AR01026566",2008-07-31,4,"STORE"
"AR01040554",2009-09-06,46,"WEB"
"AR01062492",2012-03-25,45,"WEB"
"AR01109285",2004-01-14,28,"WEB"
"AR01316284",2012-02-15,11,"STORE"
"AR01393368",2004-04-08,38,"WEB"
"AR01517648",2012-04-18,10,"STORE"
"AR01622103",2012-05-19,38,"WEB"
"AR01685803",2015-06-29,41,"STORE"
"AR02198419",2014-01-28,3,"STORE"
"AR02457847",2014-05-12,47,"WEB"
"AR02692016",2012-09-27,1,"STORE"
"AR02706004",2014-09-19,35,"STORE"
"AR02882310",2017-11-13,71,"STORE"
"AR03292986",2018-03-15,1,"WEB"
"AR03334346",2018-03-28,21,"WEB"
"AR03662505",2018-08-20,46,"PHONE"
"AR03850082",2015-11-25,37,"WEB"
"AR04186593",2018-02-05,48,"STORE"
"AR04205814",2015-03-02,47,"PHONE"
"AR04313389",2015-03-30,32,"STORE"
"AR04572414",2018-05-21,31,"WEB"
"AR04586402",2019-05-23,60,"PHONE"
"AR04878635",2018-09-16,47,"WEB"
"AS00284019",2010-07-03,5,"WEB"
"AS00294887",2007-09-17,15,"WEB"
"AS00325379",2005-04-10,1,"WEB"
"AS00338964",2004-01-17,36,"WEB"
"AS00352750",2005-03-21,3,"WEB"
"AS00361103",2009-03-23,48,"WEB"
"AS00385959",2011-02-01,20,"PHONE"
"AS00391594",2005-08-12,10,"PHONE"
"AS00402462",2004-05-16,30,"WEB"
"AS00402664",2013-08-25,30,"PHONE"
"AS00421683",2009-10-12,36,"WEB"
"AS00454891",2005-08-02,68,"WEB"
"AS00455093",2003-12-19,68,"WEB"
"AS00818774",2007-08-28,9,"WEB"
"AS00984212",2004-03-09,62,"WEB"
"AS00992766",2005-05-02,41,"WEB"
"AS01011987",2012-10-11,36,"WEB"
"AS01036843",2011-11-07,3,"STORE"
"AS01050428",2004-12-19,9,"STORE"
"AS01050629",2004-09-19,9,"WEB"
"AS01053145",2007-01-01,66,"PHONE"
"AS01061699",2014-08-18,4,"PHONE"
"AS01078202",2007-03-22,49,"WEB"
"AS01114128",2011-12-28,13,"WEB"
"AS01334712",2012-02-20,68,"WEB"
"AS01378788",2016-02-09,23,"WEB"
"AS01398009",2008-12-24,24,"WEB"
"AS01704029",2016-07-04,57,"STORE"
"AS02079183",2015-12-07,62,"STORE"
"AS02351994",2015-03-21,11,"STORE"
"AS02528300",2014-07-25,11,"STORE"
"AS02688304",2012-09-24,42,"STORE"
"AS02702091",2014-09-16,64,"WEB"
"AS03096465",2013-02-11,23,"WEB"
"AS03212191",2017-02-19,39,"PHONE"
"AS03383265",2013-05-18,11,"WEB"
"AS03490638",2017-07-11,50,"WEB"
"AS03559571",2018-07-26,3,"STORE"
"AS03598213",2018-08-06,1,"WEB"
"AS03774922",2018-09-18,62,"WEB"
"AS04075307",2017-01-18,40,"PHONE"
"AS04157824",2017-02-08,36,"WEB"
"AS04188316",2018-02-07,35,"PHONE"
"AS04530060",2017-05-07,22,"STORE"
"AS04601911",2014-07-25,68,"STORE"
"AS04811627",2018-08-27,22,"STORE"
"AT00324384",2010-02-09,1,"STORE"
"AT00338372",2011-12-07,36,"STORE"
"AT00396235",2011-11-29,13,"PHONE"
"AT00415254",2011-09-17,64,"WEB"
"AT00429242",2003-08-05,27,"WEB"
"AT00434676",2002-02-20,50,"WEB"
"AT00440311",2005-12-21,47,"PHONE"
"AT00445745",2009-01-21,47,"WEB"
"AT00784974",2011-05-28,11,"WEB"
"AT00969431",2013-05-20,32,"WEB"
"AT00986136",2001-02-12,70,"WEB"
"AT01008073",2005-01-25,29,"WEB"
"AT01019344",2001-12-09,34,"WEB"
"AT01027697",2006-08-09,60,"STORE"
"AT01077006",2010-12-20,6,"WEB"
"AT01121284",2005-02-18,18,"WEB"
"AT01424385",2016-02-25,16,"WEB"
"AT01708468",2011-08-06,19,"STORE"
"AT01998186",2012-11-21,64,"WEB"
"AT02166139",2013-01-21,9,"STORE"
"AT02431001",2017-04-09,22,"STORE"
"AT02756242",2015-09-30,17,"STORE"
"AT03544789",2016-08-04,31,"WEB"
"AT03831589",2016-10-21,38,"STORE"
"AT03909075",2015-12-15,36,"STORE"
"AT03972171",2017-12-17,62,"WEB"
"AT04603834",2017-07-06,31,"PHONE"
"AU00312320",2005-02-12,42,"WEB"
"AU00395240",2007-03-26,13,"WEB"
"AU00406108",2011-05-25,23,"STORE"
"AU00406310",2001-12-23,23,"WEB"
"AU00414461",2004-10-16,54,"WEB"
"AU00422612",2013-01-04,36,"PHONE"
"AU00425329",2005-09-05,17,"WEB"
"AU00431166",2012-09-08,27,"WEB"
"AU00905139",2009-10-16,18,"STORE"
"AU01056992",2013-12-29,40,"STORE"
"AU01067860",2008-08-22,56,"STORE"
"AU01068062",2011-03-08,56,"WEB"
"AU01393302",2002-01-29,38,"WEB"
"AU01407089",2014-02-28,33,"WEB"
"AU01426309",2016-02-24,70,"STORE"
"AU01845540",2016-08-14,3,"PHONE"
"AU02099131",2014-12-19,20,"STORE"
"AU02146126",2014-01-09,30,"WEB"
"AU02154478",2014-01-13,11,"STORE"
"AU02184768",2017-01-04,3,"STORE"
"AU02948258",2013-01-04,54,"WEB"
"AU02978548",2013-01-11,9,"STORE"
"AU02995253",2015-01-05,52,"STORE"
"AU03017392",2016-12-26,59,"STORE"
"AU03108464",2014-02-09,61,"STORE"
"AU03122250",2016-01-30,9,"WEB"
"AU03199132",2018-02-11,39,"WEB"
"AU03384194",2013-05-18,57,"STORE"
"AU03792153",2015-10-10,31,"STORE"
"AU03819726",2015-10-19,50,"WEB"
"AU03877791",2015-12-07,35,"STORE"
"AU04106526",2014-02-13,3,"STORE"
"AU04412546",2016-04-13,22,"PHONE"
"AU04718767",2018-08-07,36,"PHONE"
"AU04787498",2016-09-05,50,"STORE"
"AU04820707",2017-09-06,7,"PHONE"
"AU04897790",2015-10-10,31,"WEB"
"AU05043806",2016-12-08,47,"PHONE"
"AV00325111",2001-12-23,1,"WEB"
"AV00361238",2005-04-17,48,"WEB"
"AV00386094",2003-02-13,20,"WEB"
"AV00391327",2002-08-10,10,"WEB"
"AV00418900",2010-02-01,57,"WEB"
"AV00435403",2004-04-19,50,"WEB"
"AV00435605",2009-03-13,5,"STORE"
"AV00441240",2005-02-12,47,"WEB"
"AV00455027",2005-01-26,68,"WEB"
"AV00802406",2013-05-30,8,"WEB"
"AV00816193",2007-04-04,46,"STORE"
"AV00992700",2001-10-22,41,"WEB"
"AV01067067",2006-08-04,59,"WEB"
"AV01077935",2003-06-16,55,"WEB"
"AV01110942",2010-02-16,28,"WEB"
"AV01378722",2013-02-27,18,"WEB"
"AV01397943",2004-09-10,24,"WEB"
"AV01439302",2013-03-20,9,"STORE"
"AV01841626",2014-08-24,30,"STORE"
"AV01988045",2014-10-26,8,"STORE"
"AV02208428",2013-02-06,11,"STORE"
"AV03314266",2017-03-28,21,"STORE"
"AV03341638",2017-04-04,50,"STORE"
"AV04312328",2018-03-11,52,"STORE"
"AV04430973",2015-04-25,19,"WEB"
"AV04447275",2017-04-16,45,"WEB"
"AV04560485",2015-06-03,47,"WEB"
"AV04563404",2016-05-27,40,"STORE"
"AV04640286",2018-07-15,41,"PHONE"
"AV04654072",2019-07-14,4,"PHONE"
"AV05059516",2019-11-27,11,"PHONE"
"AW00324318",2003-02-17,1,"WEB"
"AW00343539",2003-05-21,21,"WEB"
"AW00351690",2008-05-02,20,"WEB"
"AW00395968",2002-08-08,13,"WEB"
"AW00404119",2005-03-06,36,"WEB"
"AW00404320",2002-02-26,23,"WEB"
"AW00406836",2006-08-06,23,"WEB"
"AW00407037",2005-04-19,36,"WEB"
"AW00415188",2001-02-22,64,"WEB"
"AW00415390",2005-02-25,64,"WEB"
"AW00426258",2010-12-31,17,"WEB"
"AW00428975",2011-04-26,47,"WEB"
"AW00440246",2009-04-27,47,"WEB"
"AW00696352",2009-10-02,44,"WEB"
"AW00765486",2011-01-12,48,"WEB"
"AW00784707",2015-03-12,1,"STORE"
"AW00826268",2012-05-22,66,"STORE"
"AW01027430",2005-11-11,60,"WEB"
"AW01041015",2005-06-17,49,"WEB"
"AW01060437",2015-11-16,10,"STORE"
"AW01068588",2008-02-18,59,"STORE"
"AW02237925",2015-02-04,40,"STORE"
"AW02257145",2013-02-24,23,"WEB"
"AW02748025",2017-09-14,15,"STORE"
"AW02863751",2017-11-08,64,"STORE"
"AW03062398",2016-01-15,47,"WEB"
"AW03379487",2016-04-27,1,"STORE"
"AW03484144",2018-07-03,11,"STORE"
"AW03500647",2014-08-04,34,"STORE"
"AW03611141",2013-09-08,22,"STORE"
"AW03842794",2015-11-05,30,"PHONE"
"AW03955602",2014-12-31,20,"STORE"
"AW03994244",2015-01-11,36,"STORE"
"AW04101618",2016-02-01,57,"STORE"
"AW04708224",2015-08-24,22,"WEB"
"AW04923575",2016-10-07,66,"STORE"
"AW04942594",2014-10-26,36,"PHONE"
"AW04983954",2019-10-14,30,"PHONE"
"AW05056006",2016-12-13,82,"STORE"
"AX00326040",2006-05-09,1,"STORE"
"AX00342544",2009-11-24,36,"WEB"
"AX00361764",2002-02-26,8,"WEB"
"AX00386822",2003-08-28,16,"STORE"
"AX00394973",2011-04-16,13,"WEB"
"AX00403124",2013-10-14,30,"STORE"
"AX00406042",2003-10-30,42,"WEB"
"AX00414395",2003-02-20,54,"WEB"
"AX00422546",2005-05-15,36,"WEB"
"AX00422747",2009-03-21,11,"WEB"
"AX00425464",2005-08-21,17,"WEB"
"AX00769925",2015-04-05,3,"WEB"
"AX00770127",2015-01-19,3,"WEB"
"AX00993226",2005-07-26,41,"WEB"
"AX01009730",2013-10-03,8,"WEB"
"AX01026435",2010-06-08,4,"WEB"
"AX01026636",2001-06-06,4,"WEB"
"AX01051089",2002-09-28,26,"STORE"
"AX01054008",2001-12-14,66,"WEB"
"AX01056725",2003-02-27,51,"WEB"
"AX01062159",2008-02-20,33,"WEB"
"AX01109154",2001-03-02,28,"WEB"
"AX01120223",2015-11-16,25,"PHONE"
"AX01188954",2015-12-16,13,"STORE"
"AX01393236",2004-04-28,38,"WEB"
"AX02071492",2014-12-11,7,"WEB"
"AX02302944",2012-03-19,2,"WEB"
"AX02432859",2015-04-22,19,"STORE"
"AX02857322",2015-11-19,13,"STORE"
"AX03006257",2015-01-07,47,"WEB"
"AX03163544",2015-02-19,60,"PHONE"
"AX03860818",2013-12-13,25,"STORE"
"AX04070333",2016-01-22,44,"PHONE"
"AX04134033",2014-02-21,8,"WEB"
"AX04293835",2016-03-17,51,"STORE"
"AX04533841",2018-05-04,42,"STORE"
"AX04547426",2016-05-23,41,"WEB"
"AX04583352",2015-06-15,48,"PHONE"
"AX04682574",2015-08-17,36,"WEB"
"AX04759859",2014-09-12,64,"STORE"
"AY00297473",2010-06-03,6,"WEB"
"AY00338832",2003-03-22,36,"WEB"
"AY00339034",2003-01-16,36,"WEB"
"AY00344266",2005-09-16,21,"WEB"
"AY00385626",2013-07-16,20,"WEB"
"AY00385827",2004-08-12,20,"WEB"
"AY00402331",2002-11-08,30,"WEB"
"AY00440772",2002-01-31,47,"WEB"
"AY00760780",2010-05-22,17,"WEB"
"AY00840580",2004-06-08,59,"WEB"
"AY00992433",2003-01-16,41,"STORE"
"AY01019805",2007-08-17,15,"WEB"
"AY01053215",2010-01-17,53,"WEB"
"AY01303887",2012-02-12,34,"STORE"
"AY01397676",2002-02-25,76,"WEB"
"AY01833410",2012-09-04,36,"STORE"
"AY02679820",2015-09-05,13,"WEB"
"AY02721381",2014-09-24,47,"STORE"
"AY03184285",2015-02-25,67,"STORE"
"AY03443512",2013-06-20,67,"WEB"
"AY03719242",2015-09-22,11,"PHONE"
"AY04138674",2019-01-22,32,"STORE"
"AY04229544",2017-02-24,23,"STORE"
"AY04312061",2017-03-17,69,"STORE"
"AY04364692",2016-04-02,16,"STORE"
"AY04505274",2017-04-30,1,"WEB"
"AY04631868",2015-08-01,7,"STORE"
"AY04667995",2018-07-23,50,"PHONE"
"AY04703920",2016-08-16,70,"PHONE"
"AY04775368",2017-08-26,30,"PHONE"
"AY04814212",2018-08-28,62,"STORE"
"AY04849735",2014-10-03,30,"PHONE"
"AY05051300",2019-11-24,60,"PHONE"
"AZ00313183",2001-02-06,11,"WEB"
"AZ00343473",2008-12-17,21,"WEB"
"AZ00343674",2002-01-24,21,"WEB"
"AZ00404053",2002-11-20,36,"STORE"
"AZ00404254",2004-02-10,23,"WEB"
"AZ00406770",2009-03-13,42,"WEB"
"AZ00406971",2003-12-27,23,"WEB"
"AZ00415122",2009-09-26,64,"WEB"
"AZ00415324",2004-04-06,64,"WEB"
"AZ00428909",2001-03-28,47,"STORE"
"AZ00434544",2001-02-03,50,"WEB"
"AZ00765420",2011-09-24,48,"STORE"
"AZ00994155",2013-08-04,41,"PHONE"
"AZ01007942",2013-09-22,29,"WEB"
"AZ01027162",2005-09-04,60,"WEB"
"AZ01027364",2009-05-29,60,"WEB"
"AZ01040949",2003-01-10,49,"WEB"
"AZ01041150",2010-10-30,46,"WEB"
"AZ01049301",2010-11-09,7,"WEB"
"AZ01101932",2011-09-04,63,"STORE"
"AZ01110083",2008-04-23,37,"WEB"
"AZ01176298",2012-03-04,8,"WEB"
"AZ01339019",2011-02-27,19,"WEB"
"AZ02143869",2013-01-15,14,"WEB"
"AZ02157857",2012-01-26,9,"PHONE"
"AZ02386592",2012-04-20,71,"PHONE"
"AZ02907762",2012-12-22,22,"STORE"
"AZ02927184",2015-12-09,36,"STORE"
"AZ02985047",2017-12-12,11,"STORE"
"AZ03142132",2014-02-19,17,"WEB"
"AZ03222134",2018-02-16,16,"STORE"
"AZ03279997",2013-04-12,23,"WEB"
"AZ03682523",2016-09-04,12,"PHONE"
"AZ03845244",2018-10-29,41,"WEB"
"AZ04076897",2015-02-01,18,"PHONE"
"AZ04223115",2016-03-01,48,"PHONE"
"AZ04490291",2014-05-16,17,"PHONE"
"AZ04493411",2018-04-22,57,"STORE"
"AZ04564859",2015-06-06,16,"STORE"
"AZ04689139",2014-08-24,18,"STORE"
"AZ04799229",2017-08-31,7,"STORE"
"AZ04826802",2016-09-13,40,"PHONE"
"AZ04961950",2017-10-15,23,"STORE"
"BA00307144",2009-07-30,2,"WEB"
"BA00387348",2011-05-15,19,"WEB"
"BA00395297",2004-02-27,13,"PHONE"
"BA00395499",2008-12-02,13,"WEB"
"BA00403851",2005-01-02,30,"WEB"
"BA00406367",2007-12-18,42,"WEB"
"BA00406568",2002-09-07,23,"WEB"
"BA00425789",2005-05-08,17,"WEB"
"BA00425990",2006-10-26,17,"STORE"
"BA00784238",2013-05-16,23,"WEB"
"BA00985601",2011-04-19,69,"STORE"
"BA00993954",2003-03-02,41,"WEB"
"BA01013174",2002-11-02,7,"WEB"
"BA01040546",2013-04-20,46,"WEB"
"BA01062886",2009-04-26,51,"WEB"
"BA01184046",2013-01-09,4,"STORE"
"BA01393561",2002-07-20,38,"WEB"
"BA01934153",2013-10-01,40,"STORE"
"BA02182108",2016-01-09,9,"STORE"
"BA02201329",2012-02-11,72,"WEB"
"BA03478039",2016-07-13,24,"STORE"
"BA03486593",2017-07-10,47,"WEB"
"BA03505814",2014-08-05,50,"STORE"
"BA03718045",2018-09-03,22,"STORE"
"BA03831054",2016-10-20,28,"PHONE"
"BA03844841",2014-11-22,27,"WEB"
"BA04335721",2015-04-04,47,"STORE"
"BA04352023",2016-03-31,12,"WEB"
"BA04542518",2014-06-01,64,"STORE"
"BA04622520",2017-07-15,46,"STORE"
"BA04658244",2019-07-15,41,"PHONE"
"BA04691453",2015-08-19,27,"STORE"
"BA04702522",2018-08-04,1,"WEB"
"BA04884262",2018-09-16,72,"STORE"
"BA04966981",2019-10-06,7,"PHONE"
"BB00339358",2001-12-30,36,"WEB"
"BB00344792",2005-01-05,21,"WEB"
"BB00353145",2001-02-10,3,"STORE"
"BB00353346",2012-09-04,3,"WEB"
"BB00361296",2010-05-25,48,"WEB"
"BB00361497",2008-05-04,48,"WEB"
"BB00386152",2005-08-28,20,"WEB"
"BB00386353",2007-11-03,20,"WEB"
"BB00394504",2001-09-05,13,"WEB"
"BB00402655",2010-05-02,30,"WEB"
"BB00402857",2013-05-21,30,"STORE"
"BB00405372",2003-05-12,23,"WEB"
"BB00455084",2001-05-03,39,"WEB"
"BB00540722",2009-12-30,8,"PHONE"
"BB00755670",2014-10-09,17,"WEB"
"BB00764023",2013-10-11,20,"WEB"
"BB00772375",2013-05-09,6,"WEB"
"BB00786162",2013-12-28,30,"WEB"
"BB00816250",2002-02-19,46,"WEB"
"BB00918593",2014-09-01,73,"STORE"
"BB00984607",2008-09-22,70,"STORE"
"BB01050621",2004-09-07,9,"WEB"
"BB01050822",2006-07-25,26,"WEB"
"BB01053338",2010-05-07,71,"STORE"
"BB01100333",2013-11-30,35,"WEB"
"BB01108685",2014-12-08,36,"WEB"
"BB01345773",2014-02-09,17,"STORE"
"BB01398202",2004-06-13,75,"WEB"
"BB01489072",2015-03-22,9,"STORE"
"BB01514129",2013-04-12,56,"WEB"
"BB01536067",2013-04-18,75,"STORE"
"BB02035098",2011-12-16,46,"WEB"
"BB02084810",2012-01-01,9,"STORE"
"BB02192183",2012-02-06,13,"STORE"
"BB02233744",2016-01-29,53,"WEB"
"BB02247329",2014-02-13,3,"STORE"
"BB02324614",2016-03-01,39,"PHONE"
"BB02330048",2015-03-14,60,"STORE"
"BB03259379",2018-03-05,36,"WEB"
"BB03275883",2015-03-30,11,"STORE"
"BB03306374",2018-03-20,60,"PHONE"
"BB03559764",2015-08-14,1,"WEB"
"BB03882489",2016-12-01,70,"PHONE"
"BB03934716",2016-12-14,60,"PHONE"
"BB03962491",2018-12-09,20,"STORE"
"BB04453169",2014-05-06,47,"PHONE"
"BB04519586",2015-05-18,40,"STORE"
"BB04560744",2017-05-21,47,"WEB"
"BB04571814",2017-05-27,14,"PHONE"
"BB04591236",2015-06-24,35,"STORE"
"BB04637828",2015-08-03,30,"STORE"
"BB04643463",2018-07-16,16,"STORE"
"BB04977258",2017-10-23,20,"STORE"
"BB05076480",2015-12-30,18,"WEB"
"BC00297205",2003-02-14,6,"WEB"
"BC00324778",2004-05-12,1,"STORE"
"BC00352150",2005-03-28,3,"WEB"
"BC00360502",2004-10-17,19,"STORE"
"BC00368855",2004-10-23,25,"WEB"
"BC00401862",2005-11-03,30,"WEB"
"BC00429435",2004-05-25,27,"WEB"
"BC00434869",2011-02-10,50,"WEB"
"BC00440504",2014-02-03,47,"WEB"
"BC00740889",2006-08-07,1,"STORE"
"BC00784965",2012-03-05,11,"WEB"
"BC00815457",2010-02-12,7,"STORE"
"BC01008468",2014-09-15,52,"STORE"
"BC01019537",2012-05-31,34,"WEB"
"BC01027688",2002-06-24,60,"STORE"
"BC01027890",2006-09-24,4,"WEB"
"BC01049626",2011-02-24,9,"WEB"
"BC01049827",2005-05-10,9,"WEB"
"BC01102055",2011-08-22,63,"WEB"
"BC01110407",2005-01-31,37,"STORE"
"BC01110609",2003-01-08,37,"WEB"
"BC01121477",2011-01-04,58,"WEB"
"BC01121678",2007-10-24,58,"WEB"
"BC01132345",2015-12-14,46,"WEB"
"BC01135465",2011-01-16,3,"STORE"
"BC01460504",2014-03-21,47,"STORE"
"BC01518568",2016-03-25,14,"WEB"
"BC01557211",2012-05-02,21,"STORE"
"BC02376250",2013-04-10,68,"WEB"
"BC02497410",2013-06-16,25,"WEB"
"BC03101299",2014-02-07,61,"WEB"
"BC03360324",2017-04-14,18,"STORE"
"BC03393532",2017-04-27,35,"PHONE"
"BC03454112",2017-06-04,67,"STORE"
"BC03509258",2013-08-12,47,"STORE"
"BC03658193",2016-09-01,30,"STORE"
"BC03881695",2015-12-07,43,"STORE"
"BC04013925",2016-01-08,54,"STORE"
"BC04182281",2019-01-31,47,"PHONE"
"BC04557234",2018-05-13,68,"WEB"
"BC04717036",2014-08-31,1,"PHONE"
"BC04978980",2015-11-05,11,"PHONE"
"BC04981697",2017-10-25,40,"STORE"
"BC05072567",2015-01-03,57,"PHONE"
"BD00293494",2008-06-21,5,"STORE"
"BD00312513",2004-01-19,11,"PHONE"
"BD00387081",2004-02-14,19,"WEB"
"BD00387282",2003-09-07,19,"STORE"
"BD00395433",2003-08-06,13,"WEB"
"BD00406503",2004-12-24,42,"WEB"
"BD00414654",2002-03-04,57,"WEB"
"BD00425522",2007-05-17,17,"WEB"
"BD00425723",2005-02-17,17,"WEB"
"BD00751165",2012-09-28,36,"WEB"
"BD00800676",2013-05-23,11,"WEB"
"BD00814664",2011-01-26,41,"WEB"
"BD00924956",2014-08-11,11,"WEB"
"BD00968831",2001-05-31,64,"WEB"
"BD00969032",2005-11-11,32,"STORE"
"BD01026694",2002-01-14,4,"WEB"
"BD01054267",2004-09-08,53,"WEB"
"BD01057185",2009-10-11,40,"WEB"
"BD01068053",2011-08-30,56,"STORE"
"BD01068255",2005-10-01,56,"STORE"
"BD01109413",2002-01-27,13,"WEB"
"BD01150974",2011-10-07,25,"WEB"
"BD01305141",2011-02-19,30,"STORE"
"BD01349217",2014-02-12,3,"STORE"
"BD01393495",2011-08-03,38,"WEB"
"BD01393697",2012-04-10,38,"STORE"
"BD01997183",2014-11-01,3,"STORE"
"BD03036806",2014-01-20,68,"PHONE"
"BD03235251",2015-03-12,35,"PHONE"
"BD03298749",2015-04-06,71,"WEB"
"BD03455835",2014-06-24,36,"WEB"
"BD03491760",2018-07-05,43,"PHONE"
"BD03577196",2014-08-25,47,"WEB"
"BD03610405",2018-08-08,58,"STORE"
"BD04065359",2019-01-03,10,"STORE"
"BD04658179",2016-08-02,30,"PHONE"
"BD04732747",2017-08-17,57,"PHONE"
"BD04735464",2017-08-18,8,"STORE"
"BD04762835",2016-08-30,54,"STORE"
"BD04790610",2018-08-24,70,"PHONE"
"BD04994690",2014-12-04,44,"WEB"
"BE00331141",2006-07-25,1,"PHONE"
"BE00366865",2010-07-20,25,"WEB"
"BE00386086",2005-03-18,20,"WEB"
"BE00386287",2011-01-22,20,"PHONE"
"BE00391520",2012-06-05,10,"WEB"
"BE00394438",2005-05-01,13,"WEB"
"BE00402791",2011-08-02,30,"PHONE"
"BE00405508",2007-04-27,42,"STORE"
"BE00411143",2008-05-14,23,"WEB"
"BE00421810",2004-02-20,36,"WEB"
"BE00435596",2011-01-17,5,"WEB"
"BE00455220",2005-05-05,68,"WEB"
"BE00744535",2013-04-12,42,"WEB"
"BE00984339",2005-05-23,70,"STORE"
"BE00992893",2010-12-21,41,"WEB"
"BE01050555",2003-04-13,9,"WEB"
"BE01078128",2013-01-12,49,"WEB"
"BE01100267",2005-12-25,35,"WEB"
"BE01105701",2012-12-18,66,"STORE"
"BE01397934",2005-02-03,24,"WEB"
"BE01682017",2014-06-15,28,"STORE"
"BE01684734",2012-07-15,6,"STORE"
"BE02542415",2015-07-25,36,"STORE"
"BE02561837",2014-08-07,42,"STORE"
"BE02774069",2012-10-25,30,"WEB"
"BE02989017",2014-01-08,30,"PHONE"
"BE02989219",2015-12-26,47,"STORE"
"BE03005722",2016-12-24,47,"STORE"
"BE03297754",2013-04-16,1,"STORE"
"BE03322812",2014-04-19,18,"STORE"
